1.45E-011	4.35E-018	100.00%	8000.74	2988.24	3.04E-002	3.29E-002	54.00%	22850.66	9299.61
2.05E-003	3.94E-003	96.00%	8092.38	3429.67	3.16E-002	3.16E-002	50.00%	21396.40	7848.07
1.45E-011	1.25E-017	100.00%	7658.86	2449.85	3.50E-002	2.94E-002	42.00%	20435.40	7296.98
1.45E-011	2.00E-017	100.00%	7652.12	2766.87	3.09E-002	2.48E-002	40.00%	20814.08	7690.44
1.03E-003	2.01E-003	98.00%	7320.20	2956.02	3.30E-002	3.17E-002	48.00%	18181.98	7419.26
2.05E-003	3.94E-003	96.00%	6428.08	1811.52	2.55E-002	2.61E-002	50.00%	18792.76	7251.28
1.44E-011	1.81E-013	100.00%	7053.94	2947.24	2.13E-002	2.72E-002	64.00%	22818.38	8134.98
1.45E-011	8.53E-018	100.00%	6774.02	2220.70	2.24E-002	2.60E-002	58.00%	19778.42	6722.72
1.45E-011	1.25E-017	100.00%	7097.78	2456.99	2.60E-002	2.81E-002	54.00%	19492.76	7034.12
1.45E-011	1.67E-017	100.00%	8344.02	3128.51	3.03E-002	3.03E-002	50.00%	19951.44	7459.19
1.45E-011	1.31E-017	100.00%	7905.34	3035.65	2.83E-002	2.95E-002	52.00%	21321.18	8718.88
1.45E-011	4.35E-018	100.00%	7505.02	2996.03	2.86E-002	2.74E-002	48.00%	19245.14	6623.21
1.45E-011	1.67E-017	100.00%	7413.44	2879.56	3.49E-002	3.35E-002	48.00%	19231.34	7311.91
1.03E-003	2.01E-003	98.00%	7201.68	3091.66	2.62E-002	2.93E-002	56.00%	21670.54	7453.41
1.45E-011	8.53E-018	100.00%	7934.20	2808.54	3.62E-002	2.76E-002	38.00%	19407.86	8270.88
1.45E-011	8.53E-018	100.00%	7289.84	2368.26	2.89E-002	2.65E-002	46.00%	20697.12	8730.42
1.45E-011	0.00E+000	100.00%	8092.58	3405.28	2.70E-002	2.70E-002	50.00%	23067.98	7763.70
1.03E-003	2.01E-003	98.00%	7566.88	2795.13	3.52E-002	2.35E-002	32.00%	19002.78	7954.22
1.45E-011	1.63E-017	100.00%	7480.76	3181.57	3.03E-002	3.16E-002	52.00%	19208.22	8289.41
1.45E-011	1.63E-017	100.00%	7635.24	2712.89	2.84E-002	3.18E-002	56.00%	21694.24	8437.10
1.45E-011	1.25E-017	100.00%	6925.36	2353.19	2.94E-002	2.71E-002	46.00%	17776.60	6793.70
1.45E-011	1.25E-017	100.00%	7480.90	2724.96	3.38E-002	2.84E-002	42.00%	18799.54	6632.69
1.03E-003	2.01E-003	98.00%	6838.48	2651.89	3.52E-002	2.96E-002	42.00%	17344.38	6580.15
1.45E-011	8.53E-018	100.00%	7653.10	2764.64	2.87E-002	2.98E-002	52.00%	20967.92	7686.36
1.03E-003	2.01E-003	98.00%	6784.20	2102.10	2.63E-002	2.80E-002	52.00%	19904.30	7116.79
2.05E-003	3.94E-003	96.00%	7549.26	2485.48	2.91E-002	2.83E-002	46.00%	19621.16	6895.41
1.03E-003	2.01E-003	98.00%	7119.58	2936.68	2.58E-002	3.10E-002	60.00%	19179.08	7135.28
1.45E-011	8.53E-018	100.00%	7081.90	2584.04	3.58E-002	2.72E-002	38.00%	21423.54	8640.58
1.45E-011	1.25E-017	100.00%	6065.74	1839.63	2.45E-002	2.75E-002	56.00%	19148.76	6274.33
1.03E-003	2.01E-003	98.00%	7650.62	3358.23	2.71E-002	2.92E-002	54.00%	20650.26	8007.69
1.45E-011	4.35E-018	100.00%	7485.66	2969.92	2.70E-002	2.70E-002	50.00%	22248.48	7230.24
1.45E-011	8.53E-018	100.00%	8739.72	3993.22	3.38E-002	2.97E-002	44.00%	20415.02	8190.70
1.03E-003	2.01E-003	98.00%	7201.46	2165.26	3.16E-002	2.99E-002	46.00%	18796.26	6998.70
1.03E-003	2.01E-003	98.00%	6875.56	2667.61	3.09E-002	3.18E-002	50.00%	19795.14	7723.03
2.05E-003	3.94E-003	96.00%	7174.98	2358.34	2.46E-002	2.62E-002	52.00%	20414.82	6970.46
1.03E-003	2.01E-003	98.00%	6945.72	2386.10	3.40E-002	2.86E-002	42.00%	19203.34	7663.77
1.45E-011	1.85E-015	100.00%	7677.58	2808.05	3.58E-002	3.58E-002	50.00%	18405.14	7022.48
3.99E-010	7.53E-010	100.00%	7011.30	2538.93	3.38E-002	2.98E-002	44.00%	18457.62	7439.22
1.45E-011	8.53E-018	100.00%	7996.38	3398.92	2.90E-002	2.55E-002	44.00%	19582.94	8142.58
3.08E-003	5.79E-003	94.00%	7574.28	2998.77	3.76E-002	3.38E-002	42.00%	20733.64	7475.20
1.03E-003	2.01E-003	98.00%	6929.26	2017.36	2.87E-002	2.49E-002	42.00%	20061.00	6511.84
1.03E-003	2.01E-003	98.00%	7378.46	3043.33	2.80E-002	2.58E-002	46.00%	19561.98	7322.46
1.45E-011	2.00E-017	100.00%	7925.00	3049.80	3.30E-002	3.70E-002	56.00%	21520.44	7183.72
1.45E-011	1.63E-017	100.00%	7614.96	2320.75	2.34E-002	2.62E-002	56.00%	20205.84	6530.41
1.03E-003	2.01E-003	98.00%	6792.96	2464.87	3.25E-002	2.73E-002	42.00%	18420.96	8686.80
1.03E-003	2.01E-003	98.00%	7445.78	2473.14	3.46E-002	3.60E-002	52.00%	20241.64	7861.04
1.45E-011	1.25E-017	100.00%	7339.28	2642.59	2.99E-002	2.63E-002	44.00%	19510.86	7789.34
1.45E-011	1.63E-017	100.00%	8854.18	4285.07	3.55E-002	3.26E-002	46.00%	19278.00	8096.52
1.45E-011	2.00E-017	100.00%	7621.28	2919.34	3.15E-002	3.15E-002	50.00%	19307.58	7845.96
1.75E-002	3.44E-002	98.00%	7409.08	2634.70	3.44E-002	3.31E-002	48.00%	18650.54	6029.68
1.03E-003	2.01E-003	98.00%	7154.10	2450.47	2.25E-002	2.52E-002	56.00%	21745.64	8407.02
1.45E-011	1.25E-017	100.00%	7124.62	2786.80	2.48E-002	2.67E-002	54.00%	22018.46	7052.18
1.03E-003	2.01E-003	98.00%	7312.28	3000.67	3.24E-002	2.81E-002	42.00%	20892.74	6286.23
1.44E-011	6.10E-014	100.00%	7093.58	3057.25	2.30E-002	3.04E-002	66.00%	22328.10	8247.99
9.13E-009	1.79E-008	100.00%	6963.18	2986.26	2.86E-002	3.20E-002	56.00%	18331.26	7772.55
1.45E-011	1.63E-017	100.00%	7077.26	2366.95	3.66E-002	3.68E-002	50.00%	20604.12	8437.41
2.05E-003	3.94E-003	96.00%	7312.24	2550.73	3.79E-002	2.92E-002	38.00%	19885.72	6414.90
1.45E-011	1.25E-017	100.00%	7707.90	3002.79	1.89E-002	2.35E-002	62.00%	21894.16	6893.92
1.03E-003	2.01E-003	98.00%	8141.28	3129.56	3.03E-002	3.10E-002	50.00%	19322.22	6873.92
1.45E-011	1.63E-017	100.00%	7531.74	2526.33	2.58E-002	2.69E-002	52.00%	19003.70	7477.45
1.45E-011	1.67E-017	100.00%	7187.74	2567.94	1.56E-002	2.19E-002	70.00%	21011.16	7651.95
1.96E-002	3.68E-002	94.00%	7748.66	2940.23	3.41E-002	3.47E-002	48.00%	21556.24	8642.04
1.45E-011	2.34E-017	100.00%	7173.22	2756.66	2.94E-002	2.94E-002	50.00%	18615.56	6982.61
1.86E-002	3.56E-002	96.00%	8371.24	4295.25	3.23E-002	3.23E-002	50.00%	21616.88	8243.52
2.05E-003	3.94E-003	96.00%	7420.08	2877.15	3.17E-002	3.17E-002	50.00%	21461.38	7872.85
1.03E-003	2.01E-003	98.00%	7384.98	2899.94	3.46E-002	2.87E-002	40.00%	18480.74	7973.92
1.45E-011	2.40E-017	100.00%	7312.82	2856.40	3.42E-002	3.69E-002	54.00%	20462.70	7705.25
1.45E-011	1.25E-017	100.00%	8216.92	2797.14	2.99E-002	3.22E-002	54.00%	20840.02	8234.26
1.45E-011	2.34E-017	100.00%	6787.68	2094.00	2.48E-002	2.98E-002	60.00%	21100.40	7876.88
