342	1453.5
343	1004.99
344	1145.52
345	1066.05
346	941.12
347	971.6
348	1336.32
349	924.85
350	1011.5
351	828.36
352	1108.8
353	843.67
354	1164.66
355	1185.7
356	1164.12
357	985.32
358	1116.96
359	1130.85
360	1177.2
361	718.39
362	1332.16
363	1187.01
364	1252.16
365	1346.85
366	1270.02
367	1236.79
368	1118.72
369	1107
370	1202.5
371	1202.04
372	1093.68
373	1160.03
374	1234.2
375	1132.5
376	1267.12
377	968.89
378	941.22
379	1167.32
380	1067.8
381	1291.59
382	1363.74
383	1206.45
384	1248
385	1178.1
386	1250.64
387	1191.96
388	884.64
389	766.33
390	959.4
391	1294.21
392	1152.48
393	1017.87
394	1012.58
395	1177.1
396	993.96
397	1012.35
398	1046.74
399	654.36
400	976
401	1291.22
402	1113.54
403	838.24
404	1369.56
405	1287.9
406	1331.68
407	1078.55
408	1101.6
409	997.96
410	1189
411	1113.81
412	1124.76
413	1069.67
414	1109.52
415	1091.45
416	1106.56
417	1042.5
418	1070.08
419	1202.53
420	1377.6
421	1199.85
422	1050.78
423	1061.73
424	1288.96
425	1160.25
426	1180.02
427	1409.1
428	980.12
429	1132.56
430	1109.4
431	1430.92
432	1278.72
433	1342.3
434	1423.52
435	1309.35
436	1002.8
437	1341.59
438	1405.98
439	1325.78
440	1038.4
441	1159.83
442	1171.3
443	1080.92
444	1296.48
445	1161.45
446	1039.18
447	1090.68
448	1590.4
449	1100.05
450	1089
451	1407.12
452	1220.4
453	1313.7
454	1389.24
455	1151.15
456	1618.8
457	1380.14
458	1268.66
459	1276.02
460	1159.2
461	1327.68
462	891.66
463	1078.79
464	1303.84
465	1111.35
466	1267.52
467	1321.61
468	1053
469	1369.48
470	1160.9
471	1266.99
472	1477.36
473	1575.09
474	1265.58
475	1558
476	1742.16
477	1555.02
478	1472.24
479	1389.1
480	1233.6
481	1106.3
482	1330.32
483	1183.35
484	1311.64
485	1299.8
486	1229.58
487	1305.16
488	1220
489	1158.93
490	1342.6
491	1369.89
492	1234.92
493	1173.34
494	1309.1
495	1425.6
496	1304.48
497	1655.01
498	1384.44
499	1302.39
500	1410
501	1317.63
502	1370.46
503	1529.12
504	1471.68
505	1530.15
506	1280.18
507	1465.23
508	1539.24
509	1338.67
510	1591.2
511	1425.69
512	1525.76
513	1580.04
514	1613.96
515	1277.2
516	1331.28
517	1530.32
518	1222.48
519	1416.87
520	1331.2
521	1083.68
522	1341.54
523	1527.16
524	1572
525	1317.75
526	1457.02
527	1169.94
528	1478.4
529	1735.12
530	1494.6
531	1200.06
532	1117.2
533	1183.26
534	1388.4
535	1198.4
536	1500.8
537	1428.42
538	1334.24
539	1530.76
540	1182.6
541	1298.4
542	1257.44
543	1292.34
544	1474.24
545	1531.45
546	1266.72
547	1657.41
548	1441.24
549	1515.24
550	1314.5
551	1195.67
552	1286.16
553	1305.08
554	1584.44
555	1326.45
556	1562.36
557	1570.74
558	1456.38
559	1134.77
560	1663.2
561	1593.24
562	1528.64
563	1289.27
564	1443.84
565	1565.05
566	1154.64
567	1309.77
568	1397.28
569	1359.91
570	1544.7
571	1598.8
572	1561.56
573	1501.26
574	1928.64
575	1270.75
576	1693.44
577	1731
578	1271.6
579	1406.97
580	1589.2
581	1510.6
582	1536.48
583	1533.29
584	1646.88
585	1480.05
586	1306.78
587	1297.27
588	1652.28
589	1354.7
590	1492.7
591	1406.58
592	1669.44
593	1565.52
594	1728.54
595	1624.35
596	1048.96
597	1277.58
598	1530.88
599	1407.65
600	1356
601	1388.31
602	1216.04
603	1543.68
604	1769.72
605	1712.15
606	1515
607	1827.07
608	1751.04
609	1613.85
610	1457.9
611	1044.81
612	1481.04
613	1599.93
614	1596.4
615	1525.2
616	1453.76
617	1702.92
618	1470.84
619	1714.63
620	1512.8
621	1546.29
622	1766.48
623	1370.6
624	1684.8
625	1512.5
626	1489.88
627	1304.16
628	1318.8
629	1572.5
630	1814.4
631	1665.84
632	1226.08
633	1734.42
634	1508.92
635	1155.7
636	1609.08
637	1707.16
638	1499.3
639	1987.29
640	1900.8
641	1243.54
642	1412.4
643	1466.04
644	1687.28
645	1554.45
646	1679.6
647	1598.09
648	1542.24
649	1512.17
650	1495
651	1536.36
652	1610.44
653	1861.05
654	1576.14
655	1683.35
656	1482.56
657	1320.57
658	1927.94
659	1509.11
660	1392.6
661	1771.48
662	1919.8
663	1969.11
664	1560.4
665	1349.95
666	1518.48
667	1427.38
668	1262.52
669	1766.16
670	1407
671	1657.37
672	1915.2
673	1810.37
674	1833.28
675	1714.5
676	1548.04
677	1780.51
678	1267.86
679	1778.98
680	1713.6
681	1770.6
682	1541.32
683	1529.92
684	1915.2
685	1445.35
686	1474.9
687	1593.84
688	1967.68
689	1253.98
690	1773.3
691	1762.05
692	1667.72
693	1891.89
694	1762.76
695	1264.9
696	1684.32
697	1728.56
698	1717.08
699	1544.79
700	1414
701	1640.34
702	1930.5
703	1518.48
704	1506.56
705	1438.2
706	1553.2
707	1930.11
708	1550.52
709	1552.71
710	1746.6
711	2076.12
712	2064.8
713	1540.08
714	1706.46
715	1415.7
716	1883.08
717	1964.58
718	1895.52
719	2006.01
720	1620
721	1759.24
722	1776.12
723	1662.9
724	1621.76
725	1631.25
726	1749.66
727	1693.91
728	1645.28
729	1487.16
730	1642.5
731	1695.92
732	1866.6
733	1597.94
734	1607.46
735	1580.25
736	1685.44
737	1724.58
738	1704.78
739	1810.55
740	1739
741	1741.35
742	1654.66
743	1746.05
744	1621.92
745	1497.45
746	1865
747	1538.82
748	1810.16
749	1423.1
750	1837.5
751	1396.86
752	1639.36
753	1980.39
754	1688.96
755	1547.75
756	1927.8
757	1332.32
758	1546.32
759	1662.21
760	1375.6
761	1925.33
762	1943.1
763	1724.38
764	1764.84
765	1935.45
766	1669.88
767	1319.24
768	1505.28
769	1545.69
770	1755.6
771	2081.7
772	1775.6
773	1770.17
774	2159.46
775	1705
776	2087.44
777	1911.42
778	1929.44
779	1830.65
780	1895.4
781	1944.69
782	1978.46
783	1824.39
784	1881.6
785	1679.9
786	1949.28
787	1810.1
788	2103.96
789	1633.23
790	1769.6
791	1708.56
792	1948.32
793	1958.71
794	1746.8
795	2146.5
796	1416.88
797	2056.26
798	1723.68
799	1869.66
800	1504
801	1842.3
802	1852.62
803	1959.32
804	1720.56
805	1923.95
806	1926.34
807	2057.85
808	1769.52
809	2192.39
810	1782
811	1938.29
812	1948.8
813	1869.9
814	1839.64
815	1939.7
816	1852.32
817	1380.73
818	2372.2
819	2047.5
820	1992.6
821	1650.21
822	1734.42
823	1859.98
824	1680.96
825	2037.75
826	2106.3
827	1678.81
828	1920.96
829	1558.52
830	2108.2
831	2094.12
832	1547.52
833	1890.91
834	2076.66
835	2271.2
836	1830.84
837	2117.61
838	1893.88
839	1736.73
840	1713.6
841	2094.09
842	1843.98
843	1846.17
844	1780.84
845	1901.25
846	1861.2
847	2159.85
848	2111.52
849	1808.37
850	2159
851	2008.36
852	1669.92
853	1987.49
854	2109.38
855	1556.1
856	2037.28
857	2031.09
858	1492.92
859	2113.14
860	1728.6
861	2014.74
862	1861.92
863	1967.64
864	2013.12
865	1946.25
866	1714.68
867	1673.31
868	1779.4
869	1877.04
870	1887.9
871	1672.32
872	1674.24
873	2077.74
874	1931.54
875	1890
876	1734.48
877	1736.46
878	1633.08
879	1775.58
880	1953.6
881	2017.49
882	2046.24
883	1748.34
884	1874.08
885	2309.85
886	1851.74
887	1800.61
888	1935.84
889	1786.89
890	2153.8
891	1888.92
892	2114.04
893	1500.24
894	2083.02
895	1897.4
896	1962.24
897	1740.18
898	2029.48
899	1878.91
900	1881
901	1783.98
902	2236.96
903	1751.82
904	1970.72
905	2162.95
906	2047.56
907	1841.21
908	2578.72
909	1927.08
910	1756.3
911	1785.56
912	1951.68
913	1807.74
914	1672.62
915	1839.15
916	2097.64
917	1834
918	2129.76
919	1755.29
920	1932
921	1676.22
922	2185.14
923	2141.36
924	2014.32
925	2007.25
926	1722.36
927	1816.92
928	2403.52
929	1960.19
930	1953
931	2197.16
932	1705.56
933	1819.35
934	2204.24
935	2178.55
936	2106
937	2342.5
938	2035.46
939	1793.49
940	1992.8
941	2051.38
942	1902.84
943	2055.74
944	1850.24
945	2069.55
946	2052.82
947	1931.88
948	1877.04
949	1954.94
950	1995
951	2092.2
952	2218.16
953	2172.84
954	1850.76
955	1728.55
956	1854.64
957	1923.57
958	2040.54
959	2061.85
960	2112
961	2191.08
962	2145.26
963	1714.14
964	2082.24
965	1949.3
966	2173.5
967	2253.11
968	1877.92
969	1841.1
970	2017.6
971	2029.39
972	1973.16
973	2014.11
974	1996.7
975	1930.5
976	2215.52
977	2071.24
978	2200.5
979	1595.77
980	1597.4
981	1883.52
982	1983.64
983	2083.96
984	2007.36
985	2029.1
986	1991.72
987	1944.39
988	1817.92
989	1938.44
990	2247.3
991	2200.02
992	1934.4
993	1807.26
994	2166.92
995	2388
996	1792.8
997	1884.33
998	2135.72
999	2057.94
1000	2190
