6977	0.00E+000	1.06E-011	236	16701	43527	
7148	0.00E+000	3.55E-014	7148	20093	44716	
4993	0.00E+000	2.88E-014	2250	13308	36162	
6366	0.00E+000	1.35E-013	1479	15964	39391	
3915	0.00E+000	3.60E-005	2688	12844	34855	
10221	1.29E-085	4.22E-014	2248	16992	39373	
5576	0.00E+000	4.01E-014	2386	14122	42964	
4983	0.00E+000	2.63E-010	2693	14539	35075	
4676	0.00E+000	2.86E-009	3030	16067	39014	
6972	8.24E-084	2.13E-007	1918	13203	42342	
7583	0.00E+000	4.93E-012	2719	13652	38491	
6813	0.00E+000	1.38E-010	2068	14973	38952	
0	7.74E-006	3.68E-007	0	11155	39140	
4826	0.00E+000	1.96E-007	3302	16237	44475	
13468	0.00E+000	1.19E-011	2053	15186	38812	
4520	0.00E+000	4.59E-004	3473	12514	42364	
8843	0.00E+000	9.66E-013	1290	13047	33514	
11161	0.00E+000	2.53E-011	2512	13362	36492	
7911	0.00E+000	4.98E-010	2175	14546	36002	
5725	0.00E+000	1.48E-007	1323	14413	38493	
5878	0.00E+000	1.15E-014	2691	16858	39038	
1105	4.30E-010	5.77E-011	1105	11785	37432	
5735	0.00E+000	6.26E-014	2553	14230	38903	
3601	4.57E-026	3.65E-002	2104	15316	44651	
4332	0.00E+000	2.51E-008	3613	17476	39405	
4190	0.00E+000	5.89E-004	2728	13766	38443	
4184	3.70E-078	4.02E-010	3929	14204	38202	
11613	0.00E+000	1.49E-014	1799	13771	41451	
7111	0.00E+000	3.92E-009	3502	15918	37392	
813	3.29E-026	2.23E-003	813	11768	37601	
8696	0.00E+000	3.82E-014	1906	16738	38129	
9735	0.00E+000	2.80E-014	1887	14238	40173	
3719	4.65E-066	4.58E-014	2856	14100	43019	
11752	0.00E+000	8.34E-013	2387	14546	45135	
4828	0.00E+000	4.39E-008	0	13314	35527	
4513	0.00E+000	1.46E-011	2843	14521	38468	
10835	1.29E-085	2.98E-010	2846	15487	37820	
6839	0.00E+000	4.07E-014	1941	13971	40202	
8228	0.00E+000	1.32E-007	4112	18076	39657	
4832	0.00E+000	1.12E-004	2383	15976	39222	
5887	0.00E+000	6.31E-004	387	13892	42806	
