4.62E-030	8.72E-030	100.00%	7445.16	1131.22	3.62E-030	5.63E-030	100.00%	8712.78	1330.99
1.03E-030	1.97E-030	100.00%	6838.66	736.66	2.77E-028	5.29E-028	100.00%	8044.88	777.82
6.38E-029	1.25E-028	100.00%	7115.62	920.32	4.77E-027	9.11E-027	100.00%	8037.20	598.26
2.52E-031	4.95E-031	100.00%	7229.26	889.18	5.42E-029	9.89E-029	100.00%	8311.26	690.03
7.06E-028	1.35E-027	100.00%	6741.76	697.10	1.44E-027	2.70E-027	100.00%	8244.78	829.36
8.99E-031	1.70E-030	100.00%	6947.28	930.79	1.20E-029	2.08E-029	100.00%	8109.92	725.11
6.31E-032	1.24E-031	100.00%	7056.72	617.43	1.18E-030	1.23E-030	100.00%	7895.46	570.64
8.01E-030	1.47E-029	100.00%	6877.66	830.82	4.05E-028	7.84E-028	100.00%	8047.16	677.75
2.18E-027	4.27E-027	100.00%	7048.10	826.78	2.15E-023	4.22E-023	100.00%	8169.54	954.67
9.02E-027	1.73E-026	100.00%	7052.64	769.49	2.33E-027	4.37E-027	100.00%	7936.86	602.95
4.00E-029	7.51E-029	100.00%	6728.24	679.33	2.39E-028	4.38E-028	100.00%	8208.56	839.17
