[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.84223090663674, 64.1584782545849, 84.0591079005142)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338166806, 33.2996321974051)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556504369, 21.5007814707328)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(25.0153693170665, 95.2767185316051, 89.9944386588798)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328598, 84.8294156040155, 48.2882732001857)]	5	2	1	80.00	16805	0.0604202311829354
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.84223090663662, 64.1584782682219, 84.0591078966351)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680628045, 62.4513335675255, 33.2996321955054)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458369, 33.1785556542248, 21.5007815073917)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121806392, 89.9686327641269)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156063277, 48.2882732318092)]	5	2	2	100.00	18610	5.21822585142218E-12
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.84223090663669, 64.1584782575801, 84.0591079009301)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338211823, 33.2996321987435)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.929397245841, 33.1785555521653, 21.5007814652141)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121811235, 89.9686327634518)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.829415610791, 48.2882732297781)]	5	2	3	100.00	20067	9.72022462519817E-13
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.158478268185, 84.0591079013224)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338129376, 33.2996322022382)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556545663, 21.5007814683401)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611627, 95.273512333358, 89.9686327633196)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156102524, 48.288273225835)]	5	2	4	100.00	21589	2.09894324143534E-12
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782688149, 84.0591079012727)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338108893, 33.2996321996746)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556545463, 21.5007814658668)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611523, 95.273512179511, 89.968632747432)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.82043372132911, 84.8294156071273, 48.2882732819317)]	5	2	5	100.00	23239	1.62003743753303E-13
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.84223090682318, 64.1584782723719, 84.0591084297508)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.451333818187, 33.2996322002848)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556567197, 21.5007814703975)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121814522, 89.9686327636565)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156102564, 48.2882732247213)]	5	2	6	100.00	24969	3.73148623111774E-11
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782679307, 84.0591079016915)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338110547, 33.2996321997549)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458367, 33.1785556886866, 21.5007814672836)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121791274, 89.9686327639957)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328413, 84.8294156158094, 48.2882732316258)]	5	2	7	100.00	26455	1.05160324892495E-13
[(3.8422309066366, 64.1584782694273, 84.059107901556)(7.97005042144072, 64.1578028478439, 84.1402418725742)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338176698, 33.2996321994593)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556572439, 21.5007814687212)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121792312, 89.9686327636889)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.829415607023, 48.2882732328025)]	5	2	8	80.00	28207	0.825563902960823
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782669525, 84.0591079032524)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627794, 62.4513338404042, 33.2996321961261)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.929397245854, 33.1785554564748, 21.500781468512)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(56.8104307127245, 95.2734879298467, 89.4736164549747)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156052123, 48.2882732267066)]	5	2	9	80.00	29664	6.41943251031807
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782709351, 84.0591079020748)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338116114, 33.2996321972116)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(41.3087201025076, 33.4660988926149, 21.5083822523856)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121802028, 89.968632761423)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.829415607994, 48.2882732275264)]	5	2	10	80.00	31298	4.27586457133428
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782684672, 84.0591078999532)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338113161, 33.299632199063)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556518506, 21.5007814695938)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121837226, 89.9686327631757)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156078603, 48.2882732311245)]	5	3	0	100.00	23483	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.84223090663664, 64.158478277705, 84.0591079032553)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338178567, 33.299632200529)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556573615, 21.5007814698026)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.273512178033, 89.9686327642496)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.829415605542, 48.28827323022)]	5	3	1	100.00	25105	8.5265128291212E-15
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782711375, 84.0591079031667)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338173259, 33.2996321994896)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556528911, 21.500781468084)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.27351218351, 89.968632763838)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156111612, 48.2882732304262)]	5	3	2	100.00	26605	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782683169, 84.0591079037603)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338116559, 33.299632197118)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556535733, 21.5007814689487)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681613201, 95.2735121807047, 89.9686321513719)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156028346, 48.2882732304222)]	5	3	3	100.00	28203	3.35717231791932E-11
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.84223090663662, 64.158478273955, 84.0591079045033)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338167857, 33.2996322012015)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556543187, 21.5007814682102)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121836667, 89.9686327625548)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.829415611485, 48.2882732310741)]	5	3	4	100.00	29750	2.8421709430404E-15
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782721646, 84.0591079000103)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338164019, 33.2996321979362)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556568797, 21.5007814665809)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(26.2527635889912, 95.2600683569128, 90.0266219851676)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156054631, 48.2882732254572)]	5	3	5	80.00	31617	0.307899085567799
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782682686, 84.0591078996098)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338105401, 33.2996321993451)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556526411, 21.5007814684917)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121823598, 89.9686327638636)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156034534, 48.2882732263843)]	5	3	6	100.00	32825	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782688196, 84.0591079011879)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338126819, 33.2996321999101)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458363, 33.1785556656291, 21.5007814671965)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121886707, 89.9686327628566)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156051742, 48.2882732256231)]	5	3	7	100.00	34488	1.70530256582424E-14
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.15847826883, 84.0591079014427)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338169505, 33.2996321976843)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556566532, 21.5007814701757)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121776015, 89.9686327617003)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156041293, 48.2882732250914)]	5	3	8	100.00	36073	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782700678, 84.0591079000986)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.451333814802, 33.2996321978565)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556571003, 21.5007814696194)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121799525, 89.9686327652447)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156068273, 48.2882732339528)]	5	3	9	100.00	37571	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782703875, 84.0591078986768)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338180404, 33.2996322011439)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556553348, 21.50078146487)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121803644, 89.9686327556824)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328541, 84.8294156087563, 48.2882732043056)]	5	3	10	100.00	39400	3.26849658449646E-14
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782664708, 84.0591079004338)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.451333815185, 33.2996322025003)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556545552, 21.5007814652228)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121788896, 89.9686327644748)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156095877, 48.2882732267893)]	5	4	0	100.00	31372	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782693351, 84.0591079045953)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338141699, 33.2996321990862)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.178555655413, 21.5007814664984)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121783509, 89.9686327638027)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156049612, 48.2882732240728)]	5	4	1	100.00	32734	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782713156, 84.0591079006385)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338155075, 33.2996322004084)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556499774, 21.5007814709112)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121810469, 89.9686327597376)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156036404, 48.2882732285505)]	5	4	2	100.00	34664	2.8421709430404E-15
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782703799, 84.0591079044815)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338127864, 33.299632198127)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556561124, 21.5007814661686)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121815375, 89.968632759914)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156029864, 48.2882732247546)]	5	4	3	100.00	36005	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782688383, 84.059107901364)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338131104, 33.2996321994655)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556553106, 21.5007814702284)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.273512180177, 89.9686327624478)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156072101, 48.2882732317519)]	5	4	4	100.00	37887	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782721214, 84.0591079001229)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338135114, 33.2996322022274)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556559396, 21.5007814655363)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121816014, 89.9686327604916)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156079362, 48.2882732247058)]	5	4	5	100.00	39454	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.158478270371, 84.0591079043927)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338163854, 33.2996322013456)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556528079, 21.5007814684015)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.273512181121, 89.9686327654454)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156044325, 48.288273227148)]	5	4	6	100.00	41008	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.158478266355, 84.0591079014431)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338149279, 33.2996321980584)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556559977, 21.5007814671133)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.273512181081, 89.9686327601291)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156078479, 48.2882732237132)]	5	4	7	100.00	42665	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782713187, 84.0591079016505)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338174631, 33.299632202164)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556547052, 21.5007814694875)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121807139, 89.9686327618802)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156084685, 48.2882732276401)]	5	4	8	100.00	43881	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782671251, 84.0591079018256)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338113238, 33.2996322018448)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556523188, 21.5007814702344)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121818471, 89.968632761498)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156098612, 48.2882732283895)]	5	4	9	100.00	45619	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.84223090663662, 64.1584782663044, 84.0591078976231)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.45133381698, 33.299632199973)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458366, 33.1785556840244, 21.5007814684365)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.27351217998, 89.9686327618371)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156028878, 48.2882732289859)]	5	4	10	100.00	47172	7.8159700933611E-14
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782669151, 84.0591079009788)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338172096, 33.2996322002567)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556552678, 21.500781467295)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121807639, 89.9686327626369)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156082995, 48.2882732323866)]	5	5	0	100.00	39424	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782672205, 84.0591079035435)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338152262, 33.2996322012797)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556540928, 21.5007814689196)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121777542, 89.9686327634468)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156013445, 48.2882732278559)]	5	5	1	100.00	41034	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782706141, 84.0591079044755)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338141318, 33.2996321987075)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556543317, 21.5007814679994)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121816702, 89.9686327649365)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156083523, 48.2882732270407)]	5	5	2	100.00	42488	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782707958, 84.0591078998226)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338169958, 33.2996322011495)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556543482, 21.5007814703048)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121781477, 89.9686327618186)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156049924, 48.2882732310403)]	5	5	3	100.00	44224	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782702039, 84.0591079032906)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338148211, 33.2996321990991)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556577715, 21.5007814685886)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611904, 95.2735124054922, 89.9686325767999)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156091017, 48.2882732302211)]	5	5	4	100.00	45810	7.6468609222502E-12
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782690155, 84.059107898542)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338147302, 33.2996322001087)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556547697, 21.5007814656926)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121817753, 89.9686327638413)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156059731, 48.2882732268225)]	5	5	5	100.00	47199	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.158478268714, 84.0591079027841)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338114213, 33.2996322004768)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556547282, 21.5007814684233)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121781428, 89.9686327610984)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156109375, 48.2882732292948)]	5	5	6	100.00	48975	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782689972, 84.0591079010109)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338151484, 33.29963220032)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556541331, 21.5007814651518)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121785005, 89.9686327608862)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156039607, 48.2882732300924)]	5	5	7	100.00	50528	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.158478267301, 84.0591079035863)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.451333816049, 33.2996321993382)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556529256, 21.5007814700797)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.273512182835, 89.9686327619993)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156033026, 48.2882732314667)]	5	5	8	100.00	52176	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782713455, 84.0591079034376)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627792, 62.4513337971493, 33.2996321997084)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556557794, 21.5007814695391)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121777253, 89.9686327638217)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156028678, 48.288273224719)]	5	5	9	100.00	53749	2.41584530158434E-14
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782668356, 84.0591079024711)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338119151, 33.2996321993956)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556575433, 21.5007814686398)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(26.9668883334207, 95.2888295725478, 90.0396162745474)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156028312, 48.2882732262944)]	5	5	10	80.00	55426	0.450724034453704
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782681829, 84.0591079037502)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338146005, 33.2996321985089)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556558414, 21.5007814708351)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121783751, 89.9686327645048)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156021123, 48.2882732274691)]	5	6	0	100.00	47257	0
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.84223090663664, 64.1584782721117, 84.0591078933422)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338125489, 33.2996321966648)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556541466, 21.5007814665879)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121781703, 89.9686327615867)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.829415603412, 48.2882732277784)]	5	6	1	100.00	48915	8.5265128291212E-15
[(3.8422309066366, 64.1584782694273, 84.059107901556)(3.8422309066366, 64.1584782684071, 84.0591079014539)]	[(10.3867680627791, 62.4513338145108, 33.2996321997138)(10.3867680627791, 62.4513338137321, 33.2996322004961)]	[(19.9293972458362, 33.1785556549107, 21.5007814678833)(19.9293972458362, 33.1785556557116, 21.5007814696713)]	[(24.7132681611522, 95.2735121805563, 89.9686327623057)(24.7132681611522, 95.2735121780621, 89.9686327636967)]	[(0.820433721328399, 84.829415606721, 48.2882732284666)(0.820433721328399, 84.8294156099859, 48.288273232051)]	5	6	2	100.00	50497	0
